column,mean_diff,max_diff,std_diff,num_nonzero_diff
rdd1_dindx_357,0.06010016694490818,117,2.7675186097674187,2
rdd1_dindx_383,0.06455203116304953,116,2.735666034110609,1
rdd1_dindx_331,0.05787423483583751,115,2.7246051190689027,2
rdd1_dindx_396,0.06343906510851419,114,2.6884993783500817,1
rdd1_dindx_356,0.05787423483583751,114,2.6989539266240823,2
rdd1_dindx_382,0.06288258208124652,113,2.664916050469818,1
rdd1_dindx_395,0.06232609905397885,112,2.6413327225895538,1
rdd1_dindx_370,0.0562047857540345,111,2.628481824884861,2
rdd1_dindx_394,0.06121313299944352,110,2.5941660668290263,1
rdd1_dindx_316,0.21035058430717862,110,4.440447938666893,5
rdd1_dindx_393,0.06010016694490818,108,2.5469994110684984,1
rdd1_dindx_315,0.1880912632164719,107,4.069131674420104,5
rdd1_dindx_381,0.05954368391764051,107,2.5234160831882346,1
rdd1_dindx_369,0.053978853644963826,107,2.5345431077954617,2
rdd1_dindx_392,0.05898720089037284,106,2.499832755307971,1
rdd1_dindx_368,0.054535336672231496,104,2.456823092728246,2
rdd1_dindx_391,0.057317751808569836,103,2.4290827716671792,1
rdd1_dindx_416,0.057317751808569836,103,2.4290827716671792,1
